loan_id,status,due_date,paid_date,loan_amount,risk_score,gender,age,dependants,device,urban_city,loan_usage
71b0d6e33f,paid,2018-06-02,2018-06-02,2500,0.714,Mujer,18,0,ios,rural,Otros
76fa8c1cf0,paid,2018-06-01,2018-05-25,1900,0.782,Mujer,31,0,ios,urbano,Educacion
79c4dde2a3,paid,2018-06-01,2018-05-31,2600,0.958,Hombre,28,2,ios,rural,Inversion
81fbf1538f,paid,2018-06-05,2018-05-29,2600,0.938,Hombre,38,0,ios,urbano,Personal
d014bafabc,paid,2018-06-01,2018-06-01,2000,0.807,Hombre,18,0,ios,urbano,Personal
dcf3937406,paid,2018-06-02,2018-05-04,2200,0.946,Hombre,46,0,ios,urbano,Educacion
ec87b4b9c2,paid,2018-06-01,2018-05-31,2600,0.959,Hombre,51,0,ios,urbano,Personal
ff67e98f2f,paid,2018-06-04,2018-06-04,2600,0.717,Hombre,18,2,android,urbano,Otros
3a389da4d6,paid,2018-06-01,2018-05-31,2100,0.689,Hombre,32,0,ios,urbano,Personal
812d15b9ca,paid,2018-06-01,2018-05-30,1700,0.905,Mujer,18,0,ios,urbano,Personal
9455f0cf7a,paid,2018-06-01,2018-06-01,1800,0.893,Mujer,18,0,ios,rural,Inversion
b055d3fcac,paid,2018-06-03,2018-05-15,2500,0.961,Mujer,48,3,ios,urbano,Educacion
e111326c87,paid,2018-06-01,2018-05-29,2300,0.865,Mujer,40,0,android,urbano,Inversion
030243447c,paid,2018-06-01,2018-06-01,2600,0.917,Hombre,18,0,ios,urbano,Otros
091d47d7cf,loan,2018-06-01,,1800,0.619,Hombre,19,0,ios,urbano,Otros
0b39f0ff2d,paid,2018-06-03,2018-05-31,2400,0.667,Hombre,27,0,ios,urbano,Inversion
0e8d8dffea,loan,2018-06-01,,2200,0.762,Mujer,33,1,ios,urbano,Otros
21cf44b2ea,paid,2018-06-01,2018-05-30,2200,0.900,Mujer,18,1,ios,urbano,Inversion
8ca6a701eb,paid,2018-06-01,2018-05-28,2300,0.943,Mujer,43,2,ios,urbano,Inversion
94c0f1f97c,paid,2018-06-05,2018-06-09,2100,0.723,Mujer,23,1,android,rural,Otros
af2faf68a4,paid,2018-06-01,2018-06-02,2000,0.604,Mujer,18,1,ios,urbano,Otros
c1412288db,paid,2018-06-01,2018-06-01,2200,0.910,Mujer,18,3,ios,urbano,Educacion
d55ed2a8e9,paid,2018-06-01,2018-05-15,2000,0.869,Hombre,34,0,android,urbano,Educacion
df635a6133,paid,2018-06-02,2018-05-18,2100,0.887,Hombre,31,3,android,urbano,Educacion
ec474a2a69,paid,2018-06-01,2018-05-08,2000,0.765,Mujer,52,0,android,rural,Educacion
f572cb143c,paid,2018-06-01,2018-06-04,2400,0.825,Mujer,25,0,ios,urbano,Inversion
f85f3d697d,paid,2018-06-01,2018-06-01,2400,0.896,Hombre,55,1,android,urbano,Educacion
fd0c4b4f24,paid,2018-06-02,2018-06-04,2700,0.641,Mujer,41,0,ios,urbano,Otros
3be444bfbb,paid,2018-06-01,2018-05-12,2100,0.874,Mujer,49,0,android,urbano,Otros
6bd030ceff,paid,2018-06-01,2018-05-16,2700,0.926,Hombre,26,1,ios,urbano,Otros
7b39e33820,paid,2018-06-01,2018-05-31,2600,0.935,Mujer,35,2,ios,urbano,Personal
ef2f3a151c,paid,2018-06-02,2018-06-13,2300,0.657,Hombre,56,0,android,urbano,Otros
f6201b7dee,loan,2018-06-01,,2200,0.916,Hombre,18,2,ios,urbano,Inversion
f7484dd01e,loan,2018-06-01,,2600,0.737,Hombre,37,0,ios,urbano,Educacion
0f75619e47,paid,2018-06-01,2018-06-01,1900,0.623,Mujer,23,2,ios,rural,Personal
53b6d4fcf6,paid,2018-06-01,2018-06-01,2600,0.760,Mujer,41,1,ios,urbano,Inversion
89b77bdd85,loan,2018-06-01,,2600,0.843,Mujer,43,0,ios,urbano,Educacion
8a806586c6,paid,2018-06-01,2018-06-01,2900,0.921,Mujer,21,0,ios,urbano,Otros
8cc806da60,paid,2018-06-01,2018-06-01,2200,0.857,Hombre,45,0,android,rural,Educacion
9a8cc36d5a,paid,2018-06-01,2018-06-01,1800,0.753,Mujer,53,1,android,urbano,Educacion
a0d2cffd4d,paid,2018-06-02,2018-06-01,2400,0.874,Mujer,40,0,ios,urbano,Inversion
a7a547dd79,paid,2018-06-01,2018-06-01,2800,0.870,Mujer,23,0,ios,urbano,Otros
d80080895c,paid,2018-06-01,2018-05-02,1700,0.882,Mujer,25,2,ios,urbano,Educacion
e85abfffbe,paid,2018-06-01,2018-06-01,2300,0.807,Hombre,18,0,ios,urbano,Otros
ed6d7302ab,paid,2018-06-01,2018-06-01,1600,0.869,Hombre,32,0,ios,urbano,Otros
eeb1599df1,paid,2018-06-01,2018-06-01,2600,0.720,Mujer,20,0,ios,urbano,Otros
1003dc4753,paid,2018-06-01,2018-06-01,2800,0.792,Mujer,40,1,ios,urbano,Personal
237b858b4c,paid,2018-06-02,2018-05-30,2300,0.869,Hombre,20,1,ios,urbano,Personal
284e241d21,paid,2018-06-01,2018-05-30,2400,0.924,Mujer,24,2,ios,urbano,Personal
3db2d48042,paid,2018-06-01,2018-05-25,2500,0.913,Mujer,18,0,ios,urbano,Educacion
48ed5e2a82,paid,2018-06-04,2018-05-31,2400,0.725,Mujer,25,0,ios,urbano,Personal
5fb17711b5,paid,2018-06-01,2018-05-15,2900,0.920,Mujer,20,0,ios,urbano,Educacion
6451bdb4a9,paid,2018-06-01,2018-05-28,2500,0.889,Hombre,28,0,ios,urbano,Inversion
75018c87a7,paid,2018-06-01,2018-06-01,1900,0.658,Hombre,50,1,android,rural,Otros
7c5828ad41,paid,2018-06-01,2018-06-01,1800,0.642,Mujer,42,0,ios,urbano,Otros
86c861c3db,paid,2018-06-01,2018-05-17,2700,0.885,Mujer,35,1,ios,urbano,Educacion
9cc81229fb,paid,2018-06-01,2018-06-04,2300,0.775,Mujer,23,0,ios,urbano,Educacion
c992489627,loan,2018-06-01,,2000,0.673,Mujer,30,1,ios,rural,Inversion
d21bb15e98,paid,2018-06-01,2018-06-01,2500,0.892,Mujer,33,1,ios,rural,Educacion
d6c25d2d83,loan,2018-06-01,,2300,0.700,Mujer,18,3,ios,urbano,Otros
e4e876e943,paid,2018-06-01,2018-08-01,2300,0.862,Mujer,37,3,ios,urbano,Personal
054e8c5f93,paid,2018-06-01,2018-05-06,2300,0.701,Mujer,18,1,ios,urbano,Otros
0c97463424,paid,2018-06-01,2018-06-01,2500,0.971,Mujer,46,0,ios,urbano,Educacion
12b4b4aa73,paid,2018-06-01,2018-05-23,2000,0.739,Hombre,39,1,android,urbano,Otros
527858142e,paid,2018-06-01,2018-05-09,2300,0.890,Mujer,38,1,ios,urbano,Inversion
9d0aaa6927,paid,2018-06-01,2018-06-01,2100,0.920,Mujer,20,2,ios,urbano,Educacion
9db08d5e41,paid,2018-06-02,2018-06-01,2300,0.667,Hombre,39,1,ios,urbano,Personal
eab40d7539,paid,2018-06-01,2018-06-11,2400,0.862,Mujer,21,0,ios,urbano,Inversion
f50d3c1451,paid,2018-06-01,2018-05-30,2100,0.896,Hombre,54,3,ios,rural,Otros
26f09bc6c0,loan,2018-06-02,,2300,0.458,Hombre,34,0,android,rural,Otros
3e3e8c2788,loan,2018-06-01,,2300,0.829,Hombre,29,0,ios,urbano,Educacion
6c98ec2cbb,loan,2018-06-01,,1700,0.620,Mujer,20,0,ios,urbano,Inversion
bb609b5dee,loan,2018-06-01,,2200,0.966,Hombre,39,0,ios,urbano,Educacion
012b3539f0,paid,2018-06-01,2018-06-01,2100,0.805,Mujer,18,2,ios,urbano,Otros
1ec0d8a6b2,loan,2018-06-01,,2200,0.665,Mujer,19,1,ios,urbano,Otros
4671622361,paid,2018-06-01,2018-05-20,2200,0.944,Mujer,44,0,ios,urbano,Educacion
4800657aa4,loan,2018-06-01,,1900,0.652,Mujer,52,0,android,rural,Educacion
5aff34bb2c,paid,2018-06-01,2018-07-10,2900,0.812,Mujer,18,0,ios,urbano,Educacion
628eb6d802,paid,2018-06-01,2018-06-01,1800,0.767,Hombre,44,1,ios,urbano,Inversion
852b26a155,loan,2018-06-05,,2100,0.644,Mujer,44,1,ios,rural,Inversion
472222830,paid,2018-06-02,2018-05-17,2100,0.769,Hombre,33,1,ios,urbano,Otros
05be1a990b,paid,2018-06-01,2018-06-01,2300,0.738,Hombre,38,1,ios,rural,Personal
0b612d7037,paid,2018-06-01,2018-05-09,2500,0.934,Mujer,34,1,ios,urbano,Educacion
5d44ccebc3,paid,2018-06-01,2018-05-30,2200,0.866,Hombre,30,0,android,urbano,Personal
83e448e4c4,paid,2018-06-01,2018-06-01,2800,0.924,Mujer,24,2,ios,urbano,Personal
89cc1fa07e,paid,2018-06-01,2018-06-01,1500,0.653,Mujer,53,0,ios,rural,Otros
9487a56c39,paid,2018-06-01,2018-05-02,2500,0.635,Mujer,35,0,android,rural,Otros
9fe02589db,paid,2018-06-01,2018-05-31,2400,0.895,Mujer,53,2,ios,urbano,Personal
bd338834b3,paid,2018-06-02,2018-05-31,2900,0.854,Mujer,54,2,android,urbano,Inversion
c526b6e59f,paid,2018-06-01,2018-05-31,2200,0.962,Mujer,53,0,ios,urbano,Inversion
d1f0ad49b1,paid,2018-06-01,2018-05-08,2500,0.954,Mujer,54,0,ios,urbano,Educacion
e8e4a198ae,loan,2018-06-01,,2400,0.708,Hombre,18,0,ios,urbano,Otros
13d32e1863,paid,2018-06-01,2018-05-28,2200,0.649,Hombre,49,0,android,rural,Otros
161e67bf5b,paid,2018-06-01,2018-05-30,2600,0.901,Mujer,18,2,ios,urbano,Inversion
23d1250265,paid,2018-06-01,2018-05-30,2500,0.923,Mujer,23,0,ios,urbano,Personal
25434d7395,loan,2018-06-01,,2300,0.685,Mujer,19,0,ios,urbano,Otros
49146c1563,paid,2018-06-01,2018-05-30,2500,0.954,Mujer,54,2,ios,urbano,Educacion
4bdc95dffe,paid,2018-06-01,2018-06-01,2200,0.867,Hombre,41,1,ios,urbano,Inversion
8adf3ff811,paid,2018-06-01,2018-05-13,2200,0.828,Hombre,28,1,ios,urbano,Otros
239f6f5800,paid,2018-06-01,2018-05-31,2200,0.963,Mujer,32,0,ios,urbano,Personal
246406705f,paid,2018-06-01,2018-05-14,2400,0.964,Mujer,26,0,ios,urbano,Personal
30bf3be719,paid,2018-06-01,2018-05-18,2400,0.901,Mujer,18,3,ios,urbano,Otros
4cfbdf02b4,paid,2018-06-01,2018-05-18,2800,0.916,Hombre,18,1,ios,urbano,Inversion
5413d7c6f5,paid,2018-06-01,2018-05-04,3000,0.980,Mujer,19,3,ios,urbano,Personal
89fbff45cb,paid,2018-06-01,2018-06-01,2200,0.942,Mujer,42,2,ios,urbano,Educacion
978d2d4421,paid,2018-06-01,2018-05-30,2200,0.936,Hombre,36,0,ios,urbano,Inversion
9919ae0c90,loan,2018-06-01,,2200,0.768,Hombre,38,0,android,urbano,Otros
c1e0e2c081,paid,2018-06-01,2018-05-04,2600,0.987,Hombre,18,0,ios,urbano,Educacion
e426dd55b9,paid,2018-06-01,2018-06-01,2800,0.838,Hombre,38,0,ios,urbano,Inversion
fbc7175ef5,paid,2018-06-01,2018-06-07,2300,0.841,Mujer,41,1,android,urbano,Inversion
08619249be,paid,2018-06-01,2018-06-01,2200,0.756,Hombre,56,0,ios,urbano,Otros
27deb898aa,paid,2018-06-01,2018-05-29,2300,0.810,Mujer,18,1,android,rural,Inversion
416fa05300,paid,2018-06-01,2018-06-14,2200,0.957,Hombre,43,0,ios,rural,Educacion
42f86b8bd6,paid,2018-06-01,2018-06-01,1900,0.884,Mujer,47,0,ios,urbano,Educacion
4ff73b59f4,loan,2018-06-01,,2100,0.707,Hombre,18,3,android,rural,Otros
5905702256,loan,2018-06-01,,1900,0.877,Hombre,24,0,ios,urbano,Educacion
60b893ff21,paid,2018-06-01,2018-05-28,2500,0.960,Mujer,38,0,ios,urbano,Educacion
8daac028d4,paid,2018-06-01,2018-06-01,2300,0.692,Mujer,20,0,ios,urbano,Educacion
e8d776a924,paid,2018-06-01,2018-05-10,1600,0.976,Hombre,45,1,ios,urbano,Educacion
fc0c4c49e5,paid,2018-06-01,2018-06-01,2100,0.973,Mujer,55,0,ios,urbano,Otros
0681b79ced,paid,2018-06-01,2018-05-31,2300,0.966,Hombre,56,0,android,urbano,Educacion
06de607640,paid,2018-06-01,2018-05-31,2000,0.914,Mujer,18,0,ios,urbano,Inversion
2a76f43974,paid,2018-06-01,2018-05-31,2900,0.806,Hombre,18,0,ios,urbano,Otros
3846cdd978,paid,2018-06-01,2018-05-11,2400,0.988,Hombre,51,0,ios,urbano,Inversion
62df6c3be5,paid,2018-06-01,2018-06-01,2400,0.929,Hombre,29,0,ios,urbano,Inversion
6513284ca7,paid,2018-06-01,2018-06-11,2000,0.950,Mujer,50,0,ios,urbano,Educacion
738ee97d63,paid,2018-06-01,2018-05-15,2600,0.971,Mujer,54,0,ios,urbano,Personal
8324df8d03,paid,2018-06-01,2018-06-01,2900,0.912,Mujer,18,2,ios,urbano,Personal
852d798a97,paid,2018-06-01,2018-05-30,2600,0.966,Hombre,22,0,ios,urbano,Educacion
90bfa6af94,paid,2018-06-01,2018-06-01,2400,0.703,Mujer,18,0,android,urbano,Otros
9bb3db968b,paid,2018-06-01,2018-05-04,1900,0.873,Mujer,56,3,ios,urbano,Inversion
ac56cef828,paid,2018-06-01,2018-06-01,2800,0.992,Mujer,20,2,ios,urbano,Educacion
ad14072248,paid,2018-06-01,2018-05-03,2400,0.979,Hombre,48,0,ios,urbano,Educacion
b7f45a0835,paid,2018-06-01,2018-05-30,2600,0.958,Hombre,37,0,ios,urbano,Educacion
bd2a582f7c,loan,2018-06-01,,2900,0.737,Hombre,37,0,ios,rural,Educacion
c205bf748b,paid,2018-06-01,2018-06-01,2100,0.936,Hombre,36,0,ios,rural,Educacion
c294bb0452,paid,2018-06-01,2018-05-11,2200,0.931,Mujer,31,2,ios,urbano,Inversion
cc1f27d766,paid,2018-06-01,2018-05-30,2400,0.977,Hombre,39,1,ios,urbano,Educacion
d8ecae24e8,paid,2018-06-01,2018-06-11,1900,0.929,Hombre,29,0,ios,urbano,Educacion
e57f2bc74b,paid,2018-06-01,2018-06-05,2400,0.811,Mujer,18,0,ios,urbano,Otros
ea47d9a0f5,paid,2018-06-02,2018-05-09,2400,0.940,Mujer,40,3,ios,urbano,Educacion
f133a93a36,paid,2018-06-01,2018-05-31,2100,0.732,Mujer,32,0,ios,urbano,Educacion
f949ca4062,paid,2018-06-01,2018-05-15,2900,0.814,Mujer,18,0,ios,rural,Educacion
fc479e24b0,paid,2018-06-01,2018-06-27,2100,0.762,Mujer,54,2,ios,urbano,Otros
06a4d7e678,loan,2018-06-01,,2200,0.139,Hombre,39,0,android,rural,Otros
0c6e9e4fdd,paid,2018-06-01,2018-06-08,2200,0.941,Mujer,41,2,ios,rural,Otros
13cc9fe21e,paid,2018-06-01,2018-05-15,2100,0.717,Hombre,18,2,ios,urbano,Otros
14cb60f43e,paid,2018-06-01,2018-05-31,2100,0.857,Hombre,22,1,ios,urbano,Inversion
176394843a,paid,2018-06-01,2018-06-01,2100,0.951,Mujer,51,0,android,urbano,Otros
17b3e72f6e,paid,2018-06-01,2018-05-16,1900,0.961,Mujer,43,2,ios,urbano,Educacion
2024baeeb1,paid,2018-06-01,2018-05-14,2100,0.978,Hombre,33,0,ios,urbano,Educacion
253b4678f4,paid,2018-06-01,2018-05-29,2700,0.913,Mujer,18,0,ios,urbano,Otros
28235e8719,paid,2018-06-01,2018-05-31,2300,0.930,Mujer,30,0,ios,urbano,Personal
2a46705312,paid,2018-06-01,2018-05-17,2500,0.978,Hombre,38,0,ios,urbano,Personal
2ccd006ff3,paid,2018-06-01,2018-05-15,2900,0.969,Hombre,27,0,ios,urbano,Personal
2e499c57c0,paid,2018-06-01,2018-05-31,2700,0.894,Mujer,27,0,ios,urbano,Educacion
35246c6c57,paid,2018-06-01,2018-05-18,2300,0.987,Hombre,51,0,ios,urbano,Educacion
358444ced6,loan,2018-06-01,,2300,0.897,Hombre,43,2,ios,urbano,Inversion
3cf813fd1e,paid,2018-06-01,2018-06-01,2500,0.946,Hombre,46,3,ios,urbano,Inversion
41bb19228f,paid,2018-06-01,2018-05-18,2000,0.972,Mujer,32,0,ios,urbano,Educacion
449b2f7749,paid,2018-06-01,2018-05-04,1900,0.902,Mujer,18,2,ios,urbano,Educacion
44f9f03bc0,paid,2018-06-01,2018-06-04,2300,0.658,Hombre,34,0,ios,urbano,Personal
456e356259,paid,2018-06-01,2018-06-05,2400,0.806,Hombre,18,0,ios,urbano,Otros
4928952114,paid,2018-06-01,2018-05-16,2200,0.827,Hombre,27,0,android,urbano,Inversion
49e3328711,paid,2018-06-01,2018-05-07,2400,0.956,Hombre,56,0,ios,urbano,Otros
4e3f40c63c,paid,2018-06-01,2018-06-16,1700,0.896,Hombre,23,2,android,urbano,Otros
4f9c9958fe,paid,2018-06-01,2018-05-31,2300,0.767,Hombre,22,0,ios,urbano,Personal
52b474d6bf,loan,2018-06-01,,2500,0.515,Mujer,18,3,ios,urbano,Otros
531c07aefb,paid,2018-06-01,2018-06-01,2600,0.930,Mujer,30,1,ios,urbano,Personal
54d6ba245e,paid,2018-06-01,2018-05-16,2200,0.925,Mujer,25,2,ios,urbano,Educacion
56d436a15d,paid,2018-06-01,2018-06-03,2500,0.912,Mujer,18,3,ios,urbano,Inversion
56dbecccc5,paid,2018-06-03,2018-06-02,2400,0.890,Mujer,24,1,ios,urbano,Personal
58338104d1,loan,2018-06-01,,2100,0.914,Mujer,18,2,ios,urbano,Otros
5ea84c50a0,paid,2018-06-01,2018-05-18,2000,0.889,Hombre,18,0,ios,urbano,Educacion
63fccf1a13,paid,2018-06-01,2018-05-30,2500,0.882,Mujer,34,0,ios,urbano,Educacion
65fac7521b,paid,2018-06-01,2018-05-16,3100,0.912,Mujer,18,0,ios,rural,Inversion
69ab965156,paid,2018-06-01,2018-06-01,2100,0.863,Mujer,18,3,ios,urbano,Educacion
6b5d146146,paid,2018-06-01,2018-05-31,2500,0.984,Mujer,43,3,ios,urbano,Educacion
7224f3af36,paid,2018-06-01,2018-05-18,2700,0.945,Mujer,45,1,ios,urbano,Educacion
727254e5f0,paid,2018-06-01,2018-05-30,2300,0.717,Hombre,18,1,ios,urbano,Otros
73fb7bee88,paid,2018-06-01,2018-06-01,2400,0.952,Mujer,52,1,ios,urbano,Inversion
744c19511f,paid,2018-06-01,2018-06-01,2000,0.979,Hombre,33,0,ios,urbano,Personal
75a87ce310,paid,2018-06-01,2018-05-30,2900,0.841,Mujer,41,0,ios,urbano,Educacion
7a037afab6,paid,2018-06-01,2018-05-28,2300,0.973,Mujer,24,0,ios,urbano,Personal
7ae083faa1,loan,2018-06-01,,2600,0.890,Mujer,29,1,ios,urbano,Personal
7ecb59aca5,paid,2018-06-01,2018-05-30,2600,0.921,Mujer,21,0,ios,urbano,Personal
8255a6bdab,paid,2018-06-01,2018-05-10,2100,0.973,Mujer,53,1,ios,urbano,Otros
8b6bceee13,loan,2018-06-01,,2200,0.934,Mujer,34,0,ios,rural,Educacion
8dce7d64a9,loan,2018-06-01,,3000,0.898,Hombre,25,0,ios,urbano,Personal
8ebb4287e8,paid,2018-06-01,2018-05-15,2000,0.964,Mujer,48,3,ios,urbano,Educacion
99d48933a0,loan,2018-06-01,,2800,0.807,Hombre,18,0,ios,rural,Otros
a496540c94,paid,2018-06-01,2018-05-17,2100,0.989,Hombre,33,1,ios,urbano,Inversion
a5cb4b36bb,paid,2018-06-01,2018-05-31,2400,0.858,Hombre,46,0,ios,urbano,Otros
a629796a25,paid,2018-06-01,2018-06-01,2100,0.815,Mujer,18,0,ios,urbano,Educacion
a77ce1d2a6,paid,2018-06-01,2018-06-01,2300,0.899,Hombre,45,1,ios,urbano,Educacion
a838a8db1c,paid,2018-06-01,2018-06-01,1900,0.935,Mujer,35,1,ios,urbano,Educacion
a8e9802167,paid,2018-06-01,2018-05-04,2300,0.991,Mujer,47,2,ios,urbano,Inversion
ab2c1836f5,paid,2018-06-01,2018-05-30,2500,0.915,Mujer,18,0,ios,urbano,Inversion
af9cc11b88,loan,2018-06-01,,2400,0.646,Hombre,46,0,ios,urbano,Inversion
b1aec08dfb,paid,2018-06-01,2018-05-07,2500,0.917,Hombre,18,1,ios,urbano,Personal
b58f03f9b4,paid,2018-06-01,2018-06-01,1900,0.837,Hombre,37,2,ios,urbano,Educacion
b6001d41ac,paid,2018-06-01,2018-05-15,2500,0.921,Mujer,21,1,android,urbano,Educacion
baa9985be3,loan,2018-06-04,,2400,0.982,Mujer,51,0,ios,urbano,Educacion
bd1afc5cf4,paid,2018-06-01,2018-05-18,2400,0.958,Hombre,51,1,ios,urbano,Personal
c226daf04b,paid,2018-06-01,2018-05-30,2100,0.923,Mujer,23,0,android,urbano,Inversion
c62a6450a5,paid,2018-06-01,2018-05-25,2200,0.945,Mujer,45,1,ios,urbano,Personal
c66586d7a5,paid,2018-06-01,2018-05-15,1800,0.866,Hombre,50,1,ios,urbano,Educacion
ca152243db,paid,2018-06-01,2018-05-30,1800,0.969,Hombre,28,1,ios,urbano,Otros
ca88b64df9,paid,2018-06-01,2018-06-01,2700,0.891,Mujer,48,1,ios,urbano,Educacion
cd819cf23c,paid,2018-06-01,2018-06-01,2000,0.601,Mujer,18,0,ios,urbano,Otros
d1f0b7d421,paid,2018-06-01,2018-05-16,2400,0.992,Mujer,37,1,ios,urbano,Personal
d9079741f2,paid,2018-06-01,2018-06-08,1300,0.975,Mujer,48,0,ios,urbano,Otros
de298dd9e3,loan,2018-06-01,,2400,0.663,Mujer,46,0,android,rural,Otros
e0423dd20e,paid,2018-06-01,2018-05-28,2300,0.937,Hombre,37,1,android,rural,Educacion
e0abb324e5,paid,2018-06-01,2018-05-26,2200,0.993,Mujer,56,0,ios,urbano,Educacion
e614c4eaa9,paid,2018-06-01,2018-05-18,2400,0.984,Mujer,21,1,ios,urbano,Inversion
f05af338a8,paid,2018-06-01,2018-06-08,2900,0.742,Mujer,42,3,ios,rural,Otros
f101ef8d7b,paid,2018-06-01,2018-05-10,2300,0.927,Hombre,27,0,ios,urbano,Inversion
f48e47766f,paid,2018-06-01,2018-05-16,2000,0.828,Hombre,28,0,ios,urbano,Inversion
f61d24d43b,paid,2018-06-01,2018-06-01,2900,0.962,Mujer,38,0,ios,urbano,Inversion
f66de8db65,paid,2018-06-01,2018-06-08,2400,0.876,Hombre,19,1,ios,urbano,Otros
f7314f3bb0,loan,2018-06-01,,2200,0.674,Mujer,35,2,ios,urbano,Otros
f9f3d2a91c,paid,2018-06-01,2018-05-22,2400,0.978,Hombre,44,3,android,urbano,Educacion
fb0c9510a2,paid,2018-06-01,2018-06-01,2200,0.986,Hombre,56,0,ios,urbano,Personal
fd443909ad,paid,2018-06-01,2018-05-31,2200,0.926,Hombre,26,0,ios,urbano,Personal
ffe6f5cd6d,paid,2018-06-03,2018-06-03,2800,0.671,Mujer,56,2,ios,rural,Otros
020bd87c25,paid,2018-06-01,2018-05-08,2500,0.972,Mujer,47,0,ios,urbano,Personal
08eaa7cc65,loan,2018-06-01,,2500,0.592,Mujer,42,3,ios,urbano,Inversion
0aea541bf9,paid,2018-06-01,2018-05-15,1900,0.961,Mujer,55,2,ios,urbano,Personal
0b4729e6b2,paid,2018-06-01,2018-06-01,2500,0.973,Mujer,44,2,ios,urbano,Educacion
0e82c21070,loan,2018-06-01,,2100,0.640,Mujer,40,0,android,urbano,Otros
10dc9d57f2,paid,2018-06-01,2018-05-30,2500,0.986,Hombre,29,2,ios,urbano,Educacion
13e770031d,paid,2018-06-04,2018-05-30,2700,0.970,Mujer,23,0,ios,urbano,Inversion
14bc0668ca,paid,2018-06-01,2018-05-15,2600,0.927,Hombre,27,0,ios,urbano,Inversion
14ce0b3ba6,paid,2018-06-01,2018-05-25,2400,0.910,Mujer,18,0,ios,urbano,Personal
20cc169547,paid,2018-06-01,2018-05-30,2100,0.877,Hombre,22,0,ios,rural,Educacion
237277ee70,paid,2018-06-01,2018-06-04,2200,0.893,Mujer,25,0,ios,urbano,Educacion
237dc76841,paid,2018-06-01,2018-06-01,1800,0.925,Mujer,25,1,ios,urbano,Personal
244e9f5de9,paid,2018-06-01,2018-05-15,2500,0.956,Hombre,56,3,ios,urbano,Inversion
245f54547d,paid,2018-06-01,2018-06-18,2300,0.887,Hombre,28,0,android,urbano,Otros
26b50b0f0d,paid,2018-06-01,2018-05-30,2200,0.814,Mujer,18,0,ios,rural,Personal
2877771902,paid,2018-06-01,2018-06-01,2300,0.856,Hombre,56,0,ios,rural,Educacion
28ed33c692,paid,2018-06-01,2018-06-01,2700,0.712,Mujer,18,0,ios,urbano,Otros
2e7a3d57dd,loan,2018-06-01,,2000,0.638,Hombre,38,0,ios,urbano,Otros
321f4b4c9e,paid,2018-06-01,2018-06-01,2300,0.934,Mujer,34,1,ios,urbano,Educacion
33bc110769,paid,2018-06-01,2018-05-31,1900,0.771,Mujer,24,0,android,rural,Inversion
367af9c9f8,paid,2018-06-01,2018-05-10,3100,0.972,Mujer,46,1,ios,urbano,Educacion
38ce7c6447,paid,2018-06-01,2018-05-31,2300,0.923,Mujer,23,0,ios,urbano,Personal
393a24a95b,loan,2018-06-01,,2700,0.667,Hombre,23,0,android,rural,Inversion
3a2565897f,paid,2018-06-01,2018-06-01,1600,0.922,Mujer,22,3,android,urbano,Educacion
3b90516060,paid,2018-06-01,2018-06-15,2300,0.971,Mujer,20,3,ios,urbano,Educacion
3bd23346e9,loan,2018-06-01,,1900,0.567,Hombre,34,0,ios,urbano,Otros
3ca5951b7f,paid,2018-06-01,2018-06-05,2500,0.984,Mujer,26,0,ios,urbano,Educacion
3ecdc0848c,paid,2018-06-01,2018-05-31,2300,0.675,Mujer,37,0,ios,urbano,Otros
45cbc4b8cb,paid,2018-06-01,2018-06-01,2800,0.947,Hombre,47,0,ios,urbano,Inversion
484a946fcd,paid,2018-06-01,2018-05-30,2100,0.883,Mujer,43,0,ios,urbano,Inversion
4946591135,paid,2018-06-01,2018-06-04,2200,0.904,Mujer,18,3,ios,urbano,Educacion
4d75de2406,paid,2018-06-01,2018-06-01,2200,0.811,Mujer,18,0,ios,urbano,Otros
50a3efaf97,paid,2018-06-01,2018-05-18,2300,0.919,Hombre,19,0,ios,urbano,Otros
50b7f3a9f1,paid,2018-06-01,2018-06-01,1900,0.781,Mujer,43,0,ios,rural,Inversion
51203288c6,paid,2018-06-01,2018-06-01,2200,0.968,Hombre,50,1,ios,urbano,Otros
52bd087934,paid,2018-06-01,2018-05-30,2000,0.759,Hombre,23,0,ios,urbano,Inversion
5397c1462c,paid,2018-06-01,2018-05-29,2400,0.913,Mujer,18,3,ios,rural,Educacion
542f9dd510,paid,2018-06-01,2018-05-27,2300,0.642,Mujer,42,0,ios,urbano,Otros
54ba1a27ef,loan,2018-06-01,,2100,0.775,Mujer,55,1,ios,urbano,Inversion
5749e3e10f,paid,2018-06-01,2018-05-30,2200,0.520,Mujer,20,0,ios,rural,Otros
57806d8262,paid,2018-06-01,2018-05-07,2600,0.396,Hombre,25,2,android,urbano,Otros
5dc4dc0833,paid,2018-06-01,2018-05-02,2000,0.979,Hombre,39,0,ios,urbano,Inversion
5efedc7900,paid,2018-06-01,2018-05-21,1400,0.944,Mujer,44,0,ios,urbano,Educacion
6202c45d7c,paid,2018-06-01,2018-05-23,2100,0.897,Hombre,20,1,ios,urbano,Inversion
66529a3e2a,paid,2018-06-01,2018-05-31,2400,0.984,Mujer,47,1,ios,urbano,Inversion
674949ad99,paid,2018-06-01,2018-06-01,2200,0.903,Mujer,18,1,ios,urbano,Inversion
